label,text
경추 척추증,"목과 등에 많은 통증이 있으며, 팔과 다리가 저립니다. 또한 균형을 잡기 어려워지고 어지럼증도 있습니다."
장티푸스,"오한, 구토, 피로, 고열, 두통, 메스꺼움, 변비, 복통, 설사, 중독성 외양(장티푸스)"
장티푸스,"오한, 구토, 피로, 고열, 두통, 메스꺼움, 변비, 설사, 중독성 외양(장티푸스), 복통"
노안,"노안은 서서히 진행됩니다. 40세 이후에 다음과 같은 징후와 증상을 처음으로 느낄 수 있습니다: 글자를 더 잘 보기 위해 읽는 자료를 멀리 두는 경향, 정상적인 독서 거리에서의 시야 흐림, 독서나 근거리 작업 후의 눈의 피로 또는 두통. 이러한 증상은 피곤하거나 조명이 어두운 곳에 있을 때 더 심해질 수 있습니다."
심장마비,"구토, 발한, 가슴 통증"
당뇨병,"피로, 체중 감소, 안절부절 못함, 무기력, 불규칙한 혈당 수치, 흐릿하고 왜곡된 시야, 비만, 과도한 허기, 식욕 증가, 다뇨증"
무릎 통증,"무릎 통증의 위치와 심각도는 문제의 원인에 따라 다를 수 있습니다. 무릎 통증과 함께 나타날 수 있는 징후와 증상으로는 다음과 같은 것들이 있습니다: 붓기와 뻣뻣함, 만졌을 때의 발적과 따뜻함, 무릎의 약화 또는 불안정성, 딱딱거리는 소리 또는 으스러지는 소리, 무릎을 완전히 펴지 못함."
갑상선기능저하증,"피로, 체중 증가, 손발이 차가움, 기분 변화, 무기력, 어지러움, 얼굴과 눈의 부기, 갑상선 비대, 손톱이 약해짐, 팔다리 부종, 우울증, 과민 반응, 생리 불순"
동맥간증,"동맥간증의 증상은 보통 생후 며칠 내에 나타납니다. 이러한 증상에는 다음이 포함됩니다: 산소 부족으로 인한 피부의 청색증 또는 회색증, 과도한 졸음, 수유 곤란, 성장 부진, 심장의 두근거림, 빠른 호흡, 호흡 곤란."
경추 척추증,"허리 통증, 지속적인 기침, 팔다리의 힘이 빠지는 증상이 있습니다. 또한 어지럼증과 균형을 잃는 문제가 있으며, 목에도 통증이 있습니다."
감기,"연속적인 재채기, 오한, 피로, 기침, 고열, 두통, 불쾌감, 가래, 목 자극, 눈의 발적, 부비동 압박, 콧물, 코막힘, 가슴 통증, 후각 상실, 근육통"
약물 반응,집중하기 어렵고 기억력이 떨어지는 것 같습니다. 마치 머릿속이 안개가 낀 것처럼 느껴져요.
알레르기,"오한, 한기, 눈물 흐름"
경추 척추증,"목 통증, 균형 문제, 어지러움을 겪고 있습니다."
진균 감염,"제 몸 전체에 붉은 반점이 생겼고, 가려움증이 있습니다. 일부 반점은 피부색과 다릅니다. 또한 피부에 혹이나 여드름 같은 것이 있습니다."
갑상선기능저하증,"피로, 체중 증가, 기분 변화, 무기력, 어지러움, 얼굴과 눈의 부기, 갑상선 비대, 손톱이 약해짐, 팔다리 부기, 우울증, 과민성, 생리 불순"
기관지 천식,"숨쉬기가 힘들고 기침이 많이 나며, 두껍고 끈적한 가래가 많이 나옵니다. 또한, 매우 피곤하고 기운이 없습니다."
장티푸스,배에 심한 통증이 있고 매우 메스꺼움을 느낍니다. 또한 열도 나고 있습니다. 장티푸스일까 봐 걱정됩니다.
소화성 궤양 질환,"구토, 식욕 부진, 복통, 가스 배출, 내부 가려움증"
마비 뇌출혈,"두통, 한쪽 몸의 약화, 의식 변화"
에이즈,"목에 반점, 고열, 외도 경험"
건선,"피부 발진, 관절 통증, 피부 벗겨짐, 은색 가루 같은 증상, 손톱의 작은 움푹 들어간 부분, 염증성 손톱"
미텔슈메르츠,"미텔슈머츠 통증은 보통 몇 분에서 몇 시간 동안 지속되지만, 경우에 따라 하루나 이틀 정도 계속될 수 있습니다. 미텔슈머츠 통증의 특징은 다음과 같습니다: - 하복부 한쪽에서 느껴짐 - 생리통과 비슷한 둔하고 아린 통증 - 갑작스럽고 날카로운 통증 - 약간의 질 출혈이나 분비물 동반 - 드물게 심한 통증 미텔슈머츠 통증은 난자가 배출되는 난소 쪽에서 발생합니다. 통증은 매달 번갈아 가며 느껴질 수도 있고, 몇 달 동안 같은 쪽에서 느껴질 수도 있습니다. 몇 달 동안 생리 주기를 기록하고 하복부 통증이 언제 발생하는지 주의 깊게 관찰하세요. 만약 주기 중간에 통증이 발생하고 치료 없이 사라진다면, 이는 미텔슈머츠일 가능성이 높습니다."
신장암,"신장암은 초기 단계에서는 일반적으로 특별한 징후나 증상이 나타나지 않습니다. 시간이 지나면서 다음과 같은 징후와 증상이 나타날 수 있습니다: 소변에 피가 섞여 나오는 경우, 소변이 분홍색, 빨간색 또는 콜라색으로 보일 수 있습니다. 사라지지 않는 등의 통증 식욕 부진 원인 모를 체중 감소 피로 발열"
경추 척추증,허리 통증과 마른기침이 있으며 팔과 다리에 힘이 없습니다. 또한 어지럽고 걸을 때 균형을 잡기 어려우며 목에도 통증이 있습니다.
수두,"최근에 몸이 많이 안 좋습니다. 열이 나고 림프절이 부어 있으며 두통이 있습니다. 식욕도 없고, 몸이 너무 약하고 피곤합니다. 일상생활에 집중하기가 어렵습니다."
폐렴,"오한, 피로, 고열, 호흡 곤란, 발한, 불쾌감, 가래, 흉통, 빠른 심박수, 녹슨 색의 가래"
고셔병,"고셰병에는 여러 유형이 있으며, 같은 유형 내에서도 증상과 징후가 크게 다를 수 있습니다. 그 중 1형이 가장 흔합니다. 심지어 동일한 쌍둥이 형제자매라도 병의 심각도가 다를 수 있습니다. 고셰병을 앓고 있는 일부 사람들은 경미한 증상만 있거나 아예 증상이 없을 수도 있습니다. 그러나 대부분의 고셰병 환자들은 다음과 같은 다양한 문제를 겪습니다: - 복부 문제: 간과 특히 비장이 크게 커질 수 있어 복부가 고통스럽게 팽창할 수 있습니다. - 골격 이상: 고셰병은 뼈를 약화시켜 고통스러운 골절의 위험을 증가시킬 수 있습니다. 또한 뼈로 가는 혈액 공급을 방해하여 뼈의 일부가 괴사할 수 있습니다. - 혈액 질환: 건강한 적혈구의 감소(빈혈)로 인해 심한 피로가 발생할 수 있습니다. 또한 고셰병은 혈액 응고를 담당하는 세포에 영향을 미쳐 쉽게 멍이 들거나 코피가 날 수 있습니다. 드물게 고셰병은 뇌에 영향을 미쳐 비정상적인 안구 운동, 근육 경직, 삼킴 곤란 및 발작을 일으킬 수 있습니다. 고셰병의 한 희귀 "
척수 종양,"척수 종양은 특히 종양이 성장함에 따라 다양한 징후와 증상을 유발할 수 있습니다. 이러한 종양은 척수, 신경근, 혈관 또는 척추의 뼈에 영향을 미칠 수 있습니다. 징후와 증상에는 다음과 같은 것들이 포함될 수 있습니다: 종양 성장으로 인한 종양 부위의 통증, 주로 다른 신체 부위로 퍼지는 허리 통증, 통증, 열 및 추위에 대한 감각 저하, 대소변 기능 상실, 보행 곤란 및 때때로 넘어짐, 밤에 심해지는 허리 통증, 특히 팔이나 다리의 감각 상실 또는 근력 약화, 신체 여러 부위에서 경미하거나 심할 수 있는 근력 약화 등이 있습니다. 척수 종양의 초기 증상으로 허리 통증이 흔하며, 통증은 허리를 넘어 엉덩이, 다리, 발 또는 팔로 퍼질 수 있으며 시간이 지남에 따라 치료에도 불구하고 악화될 수 있습니다. 척수 종양은 종양의 종류에 따라 진행 속도가 다릅니다."
황달,"몸이 매우 가렵고 속이 메스껍습니다. 체중이 많이 줄었고, 극도로 피곤합니다. 피부가 노랗게 변했고 열이 있습니다. 소변 색이 짙고 복통이 있습니다."
낭포성 섬유증,"미국에서는 신생아 선별 검사를 통해 낭포성 섬유증을 증상이 나타나기 전에 생후 첫 달 안에 진단할 수 있습니다. 그러나 신생아 선별 검사가 도입되기 전 태어난 사람들은 낭포성 섬유증의 징후와 증상이 나타날 때까지 진단받지 못할 수 있습니다. 낭포성 섬유증의 징후와 증상은 질병의 심각도에 따라 다르게 나타납니다. 같은 사람에게서도 시간이 지나면서 증상이 악화되거나 호전될 수 있습니다. 어떤 사람들은 청소년기나 성인기에 이르러서야 증상을 경험할 수 있습니다. 성인이 되어서야 진단받는 사람들은 대개 질병이 경미하고, 반복적인 췌장염, 불임, 반복적인 폐렴과 같은 비전형적인 증상을 보일 가능성이 높습니다. 낭포성 섬유증 환자는 땀에 포함된 염분의 수치가 정상보다 높습니다. 부모는 자녀에게 입맞춤할 때 염분을 맛볼 수 있습니다. 낭포성 섬유증의 대부분의 다른 징후와 증상은 호흡기계와 소화기계에 영향을 미칩니다. **호흡기계 징후와 증상** 낭포성 섬유증과 관련된 끈적하고 두꺼운 점액은 폐로 공기를 들이마시고 내보"
뇌 전이,"뇌 전이로 인한 증상은 전이된 종양의 위치, 크기 및 성장 속도에 따라 다를 수 있습니다. 뇌 전이의 증상으로는 다음과 같은 것들이 있습니다: 두통, 때때로 구토나 메스꺼움 동반 정신 변화, 예를 들어 기억력 문제의 증가 발작 신체 한쪽의 약화 또는 무감각"
정맥류,"피로, 경련, 멍, 비만, 다리 부종, 혈관 부종, 종아리의 두드러진 정맥"
식도염,"식도염의 일반적인 증상에는 다음과 같은 것들이 포함됩니다: 삼키기 어려움, 삼킬 때의 통증, 삼킨 음식이 식도에 걸리는 현상(음식 걸림), 식사 중 발생하는 가슴 통증(특히 흉골 뒤쪽), 속쓰림, 위산 역류 등이 있습니다. 영아와 어린 아이들, 특히 불편함이나 통증을 설명하기 어려운 경우, 식도염의 증상은 다음과 같습니다: 짜증을 내거나 등을 뒤로 젖히고 먹기를 꺼리는 등 먹이기 어려움, 성장 부진, 나이가 있는 어린이의 경우 가슴이나 복부 통증 등이 나타날 수 있습니다."
감기,"연속적인 재채기, 오한, 피로, 기침, 두통, 림프절 부종, 권태감, 가래, 목 자극, 눈의 충혈, 부비동 압박감, 콧물, 코막힘, 흉통, 후각 상실, 근육통"
위식도 역류 질환,"가슴과 목에 화끈거리는 느낌이 있고, 자주 목을 가다듬어야 할 것 같습니다. 또한 입에서 냄새가 나고 입안에 쓴맛이 느껴집니다."
약물 반응,"성에 대한 관심이 줄어들었고, 흥분하기가 어렵습니다. 또한 머리가 멍하고 혼란스러운 느낌이 자주 듭니다."
말라리아,"오한, 구토, 고열, 두통, 메스꺼움, 설사, 근육통"
황달,"가려움, 구토, 체중 감소, 고열, 황달, 짙은 색 소변, 복통"
장티푸스,"오한, 구토, 피로, 고열, 두통, 메스꺼움, 변비, 복통, 중독성 외양(장티푸스), 복부 통증"
고혈압,"며칠 전부터 두통과 가슴 통증이 있었고, 오늘은 어지럼증과 현기증도 느끼기 시작했습니다."
안면 홍조,"열감 현상(홍조)이 발생할 때 다음과 같은 증상이 나타날 수 있습니다: 가슴, 목, 얼굴로 퍼지는 갑작스러운 열감, 붉고 얼룩진 피부로 인한 홍조, 빠른 심장 박동, 주로 상체에 땀이 나는 증상, 열감이 가라앉을 때의 오한, 불안감. 열감 현상의 빈도와 강도는 여성마다 다르게 나타납니다. 한 번의 에피소드는 1~2분 정도 지속될 수 있으며, 길게는 5분까지 지속될 수 있습니다. 열감 현상은 가벼울 수도 있지만, 일상 활동을 방해할 정도로 강렬할 수도 있습니다. 이는 낮이나 밤 어느 때나 발생할 수 있으며, 특히 밤에 발생하는 열감(야간 발한)은 수면 중에 깨게 하여 장기적인 수면 장애를 유발할 수 있습니다. 열감 현상의 발생 빈도는 여성마다 다르지만, 열감을 경험하는 대부분의 여성은 매일 이를 겪습니다. 평균적으로 열감 증상은 7년 이상 지속되며, 일부 여성은 10년 이상 지속되기도 합니다."
진균 감염,"피부에 가려움증이 생기면서 종종 발진이 나타납니다. 또한 피부의 다른 부분과 색이 다른 이상한 반점이 있으며, 자주 작은 결절처럼 보이는 혹이 생깁니다."
정맥류,"피로, 경련, 멍, 다리 부종, 혈관 부종, 종아리의 두드러진 정맥"
당뇨병,"최근 들어 시야가 흐릿해지고 점점 악화되는 것 같습니다. 또한 항상 피곤하고 지쳐 있으며, 가끔 어지럽고 현기증이 납니다."
전치태반,"전치태반의 주요 증상은 임신 20주 이후에 발생하는 통증 없는 선홍색 질 출혈입니다. 때때로, 더 많은 출혈이 발생하기 전에 소량의 출혈이 있을 수 있습니다. 이 출혈은 자궁의 진통 수축과 함께 발생하여 통증을 유발할 수 있습니다. 또한, 성관계나 의료 검진 중에 출혈이 유발될 수도 있습니다. 일부 여성의 경우, 출혈은 분만이 시작될 때까지 발생하지 않을 수 있습니다. 종종 출혈을 유발하는 명확한 사건이 없는 경우도 있습니다."
당뇨병,몸에 떨림과 근육 경련이 느껴집니다. 후각이나 미각이 둔해졌고 피로감을 느낍니다. 때때로 심장이 빠르게 뛰거나 두근거리는 느낌이 들기도 합니다. 또한 갈증이 나고 소변을 자주 봅니다.
족저 사마귀,"족저 사마귀의 징후와 증상에는 다음과 같은 것들이 있습니다: 발바닥, 주로 발가락 기저부나 발바닥 앞쪽 또는 뒤꿈치에 나타나는 작고 거친 돌기 갈색 및 검은색 피부에서는 이 돌기가 주변 피부보다 밝게 보일 수 있습니다. 사마귀가 피부 안쪽으로 자라면서 그 위에 형성된 딱딱하고 두꺼운 피부(굳은살) 작은 검은 점, 흔히 사마귀 씨앗이라고 불리는 작은 혈관의 응고 발바닥에 여러 개의 돌기가 무리를 이루어 나타나는 경우(모자이크 사마귀) 발의 정상적인 피부선과 능선을 방해하는 돌기 걷거나 서 있을 때 통증이나 압통이 느껴짐"
