label,text
간신 증후군(Hepatorenal syndrome),"간 기능과 신장 기능이 악화되면서 소변량 감소, 검은색 소변, 노란색 피부, 피부 질환, 체중 증가, 복부 팽창, 메스꺼움과 구토, 치매, 정신 착란, 혼돈 등의 정신장애가 나타날 수 있습니다."
간염(Hepatitis),"간염은 그 지속 기간에 따라서 급성(6개월 이내)과 만성(6개월 이상)으로 구분됩니다.

급성 간염의 경우 식욕 부진, 오심, 구토 등의 비특이적인 소화기 증상이 생길 수 있으며, 우상 복부 불편감을 느끼면 심한 무력감이 동반됩니다. 또한 미열이나 두통, 근육통, 관절통 등이 있을 수 있고, 눈의 흰자위가 보이고 피부가 노랗게 되고 소변 색이 진해지는 등 황달기가 있습니다. 심하면 피부에 가려움증이 생기기도 합니다. 간혹 급성 간부전으로 진행되면 복수가 차고 간성 뇌증이 동반되기도 합니다.

만성 간염은 급성 간염에 걸린 환자가 완전히 회복되지 않고 간내 염증이 지속되는 경우를 말합니다. 만성 간염은 무증상이 대부분이지만 피로감이나 무력감이 쉽게 동반될 수 있습니다.
"
간의 양성 신생물(Benign neoplasm of the liver),"양성 신생물은 5cm 이하일 경우 대부분 증상이 없습니다. 이보다 크기가 큰 경우에는 주위 장기 압박, 복통, 팽만감, 오심, 구토 등의 증세를 보일 수 있습니다."
간이식 후 상태(Liver Transplantation status),"1. 면역 억제제의 복용
면역 억제제는 이식 후 평생 동안 매일 일정한 시간에 복용하는 것이 원칙입니다. 정기 외래 검진 시 약물 농도를 측정해서 시기에 따른 적절한 약물 농도가 유지되도록 용량을 조정합니다. 면역 억제제 복용을 빠뜨렸다고 해서 다음번 투약 시 2~3배 용량을 한꺼번에 복용하면 면역 억제제의 독성이 몸에 심각한 이상을 일으킬 수 있으므로 임의로 복용량을 증가시키면 안 됩니다. 병원의 장기이식센터나 장기 이식 병동의 의료진과 상의해야 합니다. 약을 중간에 임의로 줄이거나 빼먹으면 처음에는 증상이 잘 나타나지 않지만 대개는 거부 반응으로 이어집니다.

이식된 간을 적으로 생각하고 이를 파괴하는 면역 반응을 예방하기 위해 간이식 후 평생 동안 면역 억제제를 복용해야 합니다. 면역 억제제의 종류는 병원마다 차이가 있으나, 일반적으로 이식 초기에는 스테로이드와 타크로리무스 또는 사이클로스포린의 병합 요법을 사용하며, 보조 면역 억제제를 추가할 수 있습니다. 이식 초기에는 면역 억제제의 농도를 높게 유지하다가 점차 농도를 낮춥니다. 면역 억제제의 복용량은 혈중 농도에 따라 달라지며, 동일한 농도를 유지하기 위해 개인마다 복용량에 차이가 있을 수 있습니다.

1) 스테로이드스테로이드제제는 항염증 작용이 있습니다.T 림프구 수용체가 이식 항원과 결합한 후 일어나는 면역 반응 과정 중 사이토카인의 활성화 생산을 억제하여 면역 억제 효과를 나타냅니다. 부작용으로는 당뇨병, 골다공증, 소아의 성장 장애, 고혈압, 체중 증가, 쿠싱형 얼굴, 여드름, 심한 정서 변화, 백내장, 감염 등이 있습니다.

2) 사이클로스포린선택적으로 T 림프구에 작용해서 효과적으로 거부 반응을 예방합니다. 부작용으로 신독성, 손 떨림, 잇몸 비후, 다모증, 감염, 고혈압 등이 올 수 있으나 골수 억제 작용은 없습니다. 정기적으로 신기능을 검사하고 약물 농도를 측정해야 합니다.

3) 타크로리무스T 림프구를 억제하여 면역 억제 기능을 나타냅니다. 약은 사이클로스포린의 10~100배의 효과가 있다고 알려져 있습니다. 사이클로스포린과 비슷한 부작용이 있으나, 특히 신경 독성, 당뇨병, 탈모증이 더 많이 생기는 것으로 알려져 있습니다.

4) 시로리무스T 림프구 증식을 유도하는 IL-2가 차단되므로 T 림프구의 증식이 억제되고 항원 표시세포의 증식이 단계적으로 억제됩니다. 신독성이나 당뇨병 발생률이 낮고, 피부의 카포시육종 치료에 효과가 있어 이식 후 발생한 종양에 사용할 수 있습니다. 그러나 수술 초기 상처 치유가 늦어질 수 있습니다.

5) 마이코 페놀레이트아자치오프린이 모든 세포에 비선택적으로 작용하는 데 반해 마이코 페놀레이트는 선택적으로 작용한다는 장점이 있습니다. 그러나 설사, 구토, 식욕 감퇴 등과 함께 골수 억제 효과가 나타납니다.

2. 기타 약제
1)박트림
면역 기능이 억제된 환자에게 흔히 발생할 수 있는 폐렴을 예방하기 위해 복용합니다.

2) 항바이러스 제제인 라미뷰딘(제픽스), 아테포비어(헵세라), 헤파빅(HBIG)수술 전 B형 간염이 있었던 경우 B형 간염의 재발을 예방하기 위해 정기적으로 B형 간염 항체주사(HBIG)를 맞아야 합니다. 6개월 동안은 매월 한 번씩 정맥주사로, 6개월 이후에는 매월 2회씩 근육주사로 맞아야 합니다. 항바이러스 제제인 라미뷰딘(제픽스)이나 아테포비어(헵세라)를 매일 한 번씩 복용해야 합니다.

3) 가글제구강은 외부와 통하는 통로로 감염되기 쉽습니다. 이를 예방하기 위해 가글을 해야 하는데, 니스타틴은 곰팡이균으로 인한 감염을 예방하고, 헥사메딘은 세균으로 인한 감염을 예방합니다.

4) 항혈전제(아스피린)혈관 문합술 후 혈전 생성을 예방하기 위해 복용합니다.

이 밖에도 복용하고 있던 혈압약, 당뇨약 등을 복용하며, 간장약과 위장약을 복용할 수 있습니다."
간질성 방광염(Interstitial Cystitis),"소변이 찰 때 심한 방광 통증을 호소합니다. 배뇨 후에 통증이 경감됩니다. 이러한 통증은 치골 상부나 하복부, 회음부, 질, 하부 요추 혹은 대퇴부에서도 느껴질 수 있습니다. 주간 빈뇨와 야간뇨가 흔하게 동반됩니다. 특정 음식 섭취로 증상이 악화될 수 있습니다."
간찰성 홍반(Erythema intertrigo),"처음에는 통증과 가려움증이 생기고 빨간색의 홍반이나 물집 같은 모양이 나타납니다. 이것들이 점차 빨갛게 되고 표면이 약간 촉촉해지면, 염증이 심해지면서 더 불쾌한 느낌이 생깁니다. 홍반이 빨간 점처럼 여러 군데 나타나고 삼출물 같은 분비물이 형성되기도 하며, 딱딱한 거북이 등껍질 같은 가피가 형성되기도 합니다. 또한 염증이 발생하기도 하므로 관리에 주의를 기울여야 합니다."
갈락토오스혈증(Galactosemia),"① 제1형 갈락토오스 혈증환아에게 일반 수유를 하면 황달, 구토, 기면 상태, 빈약한 체중 증가, 수유 곤란, 보챔, 경련, 흰색 반점의 동공 등이 생기고, 간의 증대, 저혈당, 아미노산뇨증 등의 증상이 나타날 수 있습니다. 계속해서 일반 수유를 하면 간 경변, 백내장이 나타나고, 이로 인해 부분적인 실명이 나타납니다. 또한 감염에 대한 저항력이 약해지며 특히 대장균에 의한 패혈증이 올 수 있습니다. 장기적으로는 성장 저하, 정신지체가 발생할 수 있으며, 여아의 경우 조기 난소 부전이 올 수 있습니다.


② 제2형 갈락토오스 혈증임상적으로 잘 알려져 있지 않지만, 제1형 갈락토오스 혈증보다 심하지 않은 것으로 알려져 있습니다. 환아에게 일반 수유를 계속하면 이른 나이에 백내장이 나타납니다. 하지만 대체적으로 간 장애 및 신경 장애는 나타나지 않습니다.

③ 제3형 갈락토오스 혈증발생 빈도가 매우 희박합니다. 임상적으로 잘 알려져 있지 않지만 증상의 정도에 따라 장기적으로 난청, 발달지연, 지능 저하 등의 위험성이 있습니다.
"
갈색세포종(Pheochromocytoma),"부신 종양으로 인해 호르몬 중 혈압을 높이는 물질인 아드레날린, 노르아드레날린 등의 카테콜라민이 과다하게 생산, 분비되면 혈관이 수축하여 고혈압이 발생합니다. 호르몬 분비로 혈당이 높아지기도 합니다. 또한 두통, 심계항진이 생길 수 있으며, 심장발작이나 뇌졸중이 생길 수 있습니다.

이 외에 어지럼증, 시력장애, 오심, 구토, 체중 감소, 이명, 변비, 땀을 많이 흘리는 증상, 사지가 차가워지는 증상이 나타나기도 합니다. 또 앞쪽 흉부가 조여지는 것 같은 협심증과 유사한 증상이 생길 수 있습니다. 한편, 종양이 있어도 아무런 증상이 나타나지 않는 경우도 있습니다.

"
감각신경성 난청(Sensorineural hearing loss),"난청의 주요 증상은 청력장애입니다. 그러나 난청은 대부분 서서히 진행되기 때문에 정작 본인은 잘 느끼지 못합니다. 하지만 어느 날 갑자기 잘 들리지 않는 돌발성 난청도 있습니다.

난청이 발생하는 경우 일반적으로 제일 먼저 나타나는 현상은 이명입니다. 혹시 전에는 그렇지 않다가 최근 들어 귀 또는 머릿속에서 기계 소리나 매미 우는 소리가 나면 혹시 난청이 시작되지 않았는지 의심해 보아야 합니다.

난청이 발생하면 조용한 곳에서 대화하는 것에는 전혀 지장이 없지만 사람이 많고 주위가 시끄러운 곳에서 대화할 때 잘 들리지 않는 현상이 나타납니다. 또한 교회나 강당 등과 같이 장소가 넓은 곳에서 이야기를 들을 때 남들보다 잘 못 듣습니다. 이런 경우에는 청력 검사를 받아 보는 것이 좋습니다.

난청 외의 증상은 원인 질환에 따라 다양하게 나타납니다. 이루, 현기증, 이명, 이통, 이충만감, 두통, 안면신경 마비 등의 증상이 나타납니다. 귀 이외의 질환, 특히 심혈관 질환, 신경, 내분비, 신장계 질환이 동반될 수도 있습니다.

신경성 난청은 심장 질환, 암, 결핵보다 흔한 질환입니다. 난청이 있는 약 100명 중 1명 정도가 일상 언어 소통에 장애가 있을 정도로 심한 난청을 앓고 있습니다. 그러나 난청은 겉으로는 보이지 않고, 통증도 없기 때문에 다른 질환보다 관심이 적은 편입니다. 하지만 난청으로 인한 정신적 고통은 매우 큽니다."
감돈포경(Paraphimosis),"통증이 있습니다. 감돈포경이 심한 경우, 특히 유아나 소아는 배뇨 시 어려움을 느끼기도 합니다."
감염성 근육염(Infective myositis),"근육의 염증으로 인해 통증을 느낍니다. 혈액이 염증 부위로 몰려 해당 부위가 붓고, 부분적으로 열감이 느껴지며, 몸이 균의 침입을 방어하고 처리하는 과정에서 전신적인 체온 상승을 동반합니다.
"
감염성 단핵구증(Infectious mononucleosis),"감염된 후 4~8주 정도의 잠복기가 지난 후에 증상이 나타납니다. 첫 증상은 무기력함이나 쇠약감, 식욕 상실, 고열, 오한입니다. 그 이후에 점차 심한 증상이 나타나는데, 가장 흔한 증상으로 인후통, 발열, 이하선 부종이 있습니다. 편도가 심하게 붓거나 점액이 낄 수 있고, 인후통으로 인해 음식물을 삼키기 힘들며 목, 겨드랑이, 사타구니의 림프절의 통증과 부종이 있습니다. 또한 비장이 커져서 복부에 압통을 느낄 수 있으며, 식욕 감퇴, 체중 감소, 두통, 피로감이 생깁니다. 드물게 얼굴과 몸에 발진이 나타나기도 합니다. 인후통과 고열 증상은 금방 없어지며 다른 증상도 일주일 정도 지나면 호전됩니다. 그러나 통증이 오래 남아 있을 수 있고, 감염 후 수개월 동안 무기력증을 호소하기도 합니다.
"
감염성 홍반(Erythema infectiosum),"발진이 발생하기 전 1~2일 동안 미열(낮은 정도의 열), 불쾌감, 두통 등의 전구 증상 나타납니다. 비교적 경미한 증세를 보이지만, 5~15%의 경우 두통, 고열, 인후통, 콧물, 안통, 복통, 식욕 부진, 관절통 등의 증상이 심하게 나타납니다.

전형적인 발진은 세 단계로 나누어 볼 수 있습니다.

① 1단계 : 안면에 홍반(특히 slapped cheek 모양)이 나타납니다. 1~4일 후 없어집니다.② 2단계 : 얼굴 발진이 나타납니다. 1일 후에는 구진상 홍색점이 나타납니다. 이 경우 발진이 상하지에 대칭적으로 나타납니다. 발진은 근위부에서 원위부로 확산되며 1주 이상 지속됩니다. 레이스 모양이나 그물 모양으로 나타나기도 합니다.③ 3단계 : 발진이 사라집니다. 그러나 햇빛, 열, 한냉 마찰, 운동, 울음 등으로 다시 나타날 수 있습니다.

임신 중 감염은 선천성 태아수종이나 사산을 일으킬 수도 있습니다. 임신 첫 3개월에 감염된 경우 태아수종을 일으킬 확률이 가장 높으며, 유산율은 19%나 됩니다. 임신 3~6개월에 감염된 경우 위험률이 훨씬 낮습니다. 드물게 간염을 유발하기도 하며, 면역력 결핍자의 경우 만성 빈혈이 일어나기도 합니다."
갑상선 결절(Thyroid nodule),"갑상선의 결절은 자각 증상이 나타나는 경우가 상당히 드뭅니다. 대부분의 갑상선 결절이 우연히 발견됩니다. 갑상선 결절은 대부분 양성이며, 양성 결절은 다른 곳으로 퍼지는 일이 없으며 매우 서서히 자라나기 때문입니다.

간혹 결절 내로 출혈이 일어나 결절이 갑자기 커지고 매우 아픈 경우가 있습니다. 결절이 매우 커져서 주변 조직을 누르게 되면 숨이 차거나 삼키기가 곤란해지는 등의 압박 증상이 나타날 수 있습니다. 그러나 이러한 경우는 무척 드뭅니다.

갑상선 결절은 대부분 미용상의 문제만 있습니다. 설사 갑상선 결절이 갑상선암(악성 결절)에 의한 경우라 해도 자각 증상은 매우 드물게 나타납니다."
